combination_index	tf_count	combination	run	seed	source	fit_xml	single_hit_rates
47	3	ATF4+ATF7+CREM	4	300280	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREM\run_04_seed_300280\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREM\run_04_seed_300280\fit.output.rates
48	3	ATF4+CREB1+CREB3	1	300283	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_01_seed_300283\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_01_seed_300283\fit.output.rates
48	3	ATF4+CREB1+CREB3	2	300284	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_02_seed_300284\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_02_seed_300284\fit.output.rates
48	3	ATF4+CREB1+CREB3	3	300285	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_03_seed_300285\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_03_seed_300285\fit.output.rates
48	3	ATF4+CREB1+CREB3	4	300286	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_04_seed_300286\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_04_seed_300286\fit.output.rates
49	3	ATF4+CREB1+CREB5	1	300289	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_01_seed_300289\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_01_seed_300289\fit.output.rates
49	3	ATF4+CREB1+CREB5	2	300290	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_02_seed_300290\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_02_seed_300290\fit.output.rates
49	3	ATF4+CREB1+CREB5	3	300291	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_03_seed_300291\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_03_seed_300291\fit.output.rates
49	3	ATF4+CREB1+CREB5	4	300292	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_04_seed_300292\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_04_seed_300292\fit.output.rates
50	3	ATF4+CREB1+CREM	1	300295	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_01_seed_300295\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_01_seed_300295\fit.output.rates
50	3	ATF4+CREB1+CREM	2	300296	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_02_seed_300296\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_02_seed_300296\fit.output.rates
50	3	ATF4+CREB1+CREM	3	300297	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_03_seed_300297\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_03_seed_300297\fit.output.rates
50	3	ATF4+CREB1+CREM	4	300298	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_04_seed_300298\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_04_seed_300298\fit.output.rates
51	3	ATF4+CREB3+CREB5	1	300301	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_01_seed_300301\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_01_seed_300301\fit.output.rates
51	3	ATF4+CREB3+CREB5	2	300302	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_02_seed_300302\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_02_seed_300302\fit.output.rates
51	3	ATF4+CREB3+CREB5	3	300303	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_03_seed_300303\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_03_seed_300303\fit.output.rates
51	3	ATF4+CREB3+CREB5	4	300304	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_04_seed_300304\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_04_seed_300304\fit.output.rates
52	3	ATF4+CREB3+CREM	1	300307	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREM\run_01_seed_300307\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREM\run_01_seed_300307\fit.output.rates
52	3	ATF4+CREB3+CREM	2	300308	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREM\run_02_seed_300308\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREM\run_02_seed_300308\fit.output.rates
52	3	ATF4+CREB3+CREM	3	300309	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREM\run_03_seed_300309\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREM\run_03_seed_300309\fit.output.rates
52	3	ATF4+CREB3+CREM	4	300310	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREM\run_04_seed_300310\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREM\run_04_seed_300310\fit.output.rates
53	3	ATF4+CREB5+CREM	1	300313	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB5+CREM\run_01_seed_300313\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB5+CREM\run_01_seed_300313\fit.output.rates
53	3	ATF4+CREB5+CREM	2	300314	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB5+CREM\run_02_seed_300314\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB5+CREM\run_02_seed_300314\fit.output.rates
53	3	ATF4+CREB5+CREM	3	300315	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB5+CREM\run_03_seed_300315\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB5+CREM\run_03_seed_300315\fit.output.rates
53	3	ATF4+CREB5+CREM	4	300316	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB5+CREM\run_04_seed_300316\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB5+CREM\run_04_seed_300316\fit.output.rates
54	3	ATF7+CREB1+CREB3	1	300319	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB3\run_01_seed_300319\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB3\run_01_seed_300319\fit.output.rates
54	3	ATF7+CREB1+CREB3	2	300320	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB3\run_02_seed_300320\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB3\run_02_seed_300320\fit.output.rates
54	3	ATF7+CREB1+CREB3	3	300321	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB3\run_03_seed_300321\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB3\run_03_seed_300321\fit.output.rates
54	3	ATF7+CREB1+CREB3	4	300322	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB3\run_04_seed_300322\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB3\run_04_seed_300322\fit.output.rates
55	3	ATF7+CREB1+CREB5	1	300325	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB5\run_01_seed_300325\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB5\run_01_seed_300325\fit.output.rates
55	3	ATF7+CREB1+CREB5	2	300326	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB5\run_02_seed_300326\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB5\run_02_seed_300326\fit.output.rates
55	3	ATF7+CREB1+CREB5	3	300327	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB5\run_03_seed_300327\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB5\run_03_seed_300327\fit.output.rates
55	3	ATF7+CREB1+CREB5	4	300328	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB5\run_04_seed_300328\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREB5\run_04_seed_300328\fit.output.rates
56	3	ATF7+CREB1+CREM	1	300331	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREM\run_01_seed_300331\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREM\run_01_seed_300331\fit.output.rates
56	3	ATF7+CREB1+CREM	2	300332	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREM\run_02_seed_300332\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREM\run_02_seed_300332\fit.output.rates
56	3	ATF7+CREB1+CREM	3	300333	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREM\run_03_seed_300333\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREM\run_03_seed_300333\fit.output.rates
56	3	ATF7+CREB1+CREM	4	300334	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREM\run_04_seed_300334\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB1+CREM\run_04_seed_300334\fit.output.rates
57	3	ATF7+CREB3+CREB5	1	300337	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREB5\run_01_seed_300337\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREB5\run_01_seed_300337\fit.output.rates
57	3	ATF7+CREB3+CREB5	2	300338	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREB5\run_02_seed_300338\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREB5\run_02_seed_300338\fit.output.rates
57	3	ATF7+CREB3+CREB5	3	300339	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREB5\run_03_seed_300339\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREB5\run_03_seed_300339\fit.output.rates
57	3	ATF7+CREB3+CREB5	4	300340	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREB5\run_04_seed_300340\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREB5\run_04_seed_300340\fit.output.rates
58	3	ATF7+CREB3+CREM	1	300343	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREM\run_01_seed_300343\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREM\run_01_seed_300343\fit.output.rates
58	3	ATF7+CREB3+CREM	2	300344	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREM\run_02_seed_300344\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREM\run_02_seed_300344\fit.output.rates
58	3	ATF7+CREB3+CREM	3	300345	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREM\run_03_seed_300345\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREM\run_03_seed_300345\fit.output.rates
58	3	ATF7+CREB3+CREM	4	300346	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREM\run_04_seed_300346\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB3+CREM\run_04_seed_300346\fit.output.rates
59	3	ATF7+CREB5+CREM	1	300349	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB5+CREM\run_01_seed_300349\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB5+CREM\run_01_seed_300349\fit.output.rates
59	3	ATF7+CREB5+CREM	2	300350	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB5+CREM\run_02_seed_300350\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB5+CREM\run_02_seed_300350\fit.output.rates
59	3	ATF7+CREB5+CREM	3	300351	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB5+CREM\run_03_seed_300351\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB5+CREM\run_03_seed_300351\fit.output.rates
59	3	ATF7+CREB5+CREM	4	300352	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB5+CREM\run_04_seed_300352\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF7+CREB5+CREM\run_04_seed_300352\fit.output.rates
60	3	CREB1+CREB3+CREB5	1	300355	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREB5\run_01_seed_300355\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREB5\run_01_seed_300355\fit.output.rates
60	3	CREB1+CREB3+CREB5	2	300356	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREB5\run_02_seed_300356\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREB5\run_02_seed_300356\fit.output.rates
60	3	CREB1+CREB3+CREB5	3	300357	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREB5\run_03_seed_300357\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREB5\run_03_seed_300357\fit.output.rates
60	3	CREB1+CREB3+CREB5	4	300358	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREB5\run_04_seed_300358\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREB5\run_04_seed_300358\fit.output.rates
61	3	CREB1+CREB3+CREM	1	300361	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREM\run_01_seed_300361\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREM\run_01_seed_300361\fit.output.rates
61	3	CREB1+CREB3+CREM	2	300362	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREM\run_02_seed_300362\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREM\run_02_seed_300362\fit.output.rates
61	3	CREB1+CREB3+CREM	3	300363	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREM\run_03_seed_300363\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREM\run_03_seed_300363\fit.output.rates
61	3	CREB1+CREB3+CREM	4	300364	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREM\run_04_seed_300364\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB3+CREM\run_04_seed_300364\fit.output.rates
62	3	CREB1+CREB5+CREM	1	300367	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB5+CREM\run_01_seed_300367\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB5+CREM\run_01_seed_300367\fit.output.rates
62	3	CREB1+CREB5+CREM	2	300368	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB5+CREM\run_02_seed_300368\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\CREB1+CREB5+CREM\run_02_seed_300368\fit.output.rates
