combination_index	tf_count	combination	run	seed	source	final_score	elapsed	single_hit_r	multi_hit_r	fit_xml	single_hit_rates	multi_hit_rates
108	5	ATF1+ATF4+CREB3+CREB5+CREM	1	300643	reverse	6.64e+04	00:02:45.2486952	0.7834772385	0.6945759613	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF4+CREB3+CREB5+CREM\run_01_seed_300643\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF4+CREB3+CREB5+CREM\run_01_seed_300643\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF4+CREB3+CREB5+CREM\run_01.rates.tsv
108	5	ATF1+ATF4+CREB3+CREB5+CREM	2	300644	reverse	6.356e+04	00:07:35.6481150	0.7867912194	0.6960887398	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF4+CREB3+CREB5+CREM\run_02_seed_300644\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF4+CREB3+CREB5+CREM\run_02_seed_300644\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF4+CREB3+CREB5+CREM\run_02.rates.tsv
108	5	ATF1+ATF4+CREB3+CREB5+CREM	3	300645	reverse	1.04e+05	00:01:05.1428588	0.5984324794	0.5314873850	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF4+CREB3+CREB5+CREM\run_03_seed_300645\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF4+CREB3+CREB5+CREM\run_03_seed_300645\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF4+CREB3+CREB5+CREM\run_03.rates.tsv
108	5	ATF1+ATF4+CREB3+CREB5+CREM	4	300646	reverse	7.02e+04	00:06:50.6883353	0.7609970107	0.6923363032	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF4+CREB3+CREB5+CREM\run_04_seed_300646\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF4+CREB3+CREB5+CREM\run_04_seed_300646\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF4+CREB3+CREB5+CREM\run_04.rates.tsv
109	5	ATF1+ATF7+CREB1+CREB3+CREB5	1	300649	reverse	5.41e+04	00:05:30.4385397	0.8364855560	0.7693724191	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREB5\run_01_seed_300649\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREB5\run_01_seed_300649\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB1+CREB3+CREB5\run_01.rates.tsv
109	5	ATF1+ATF7+CREB1+CREB3+CREB5	2	300650	reverse	5.834e+04	00:04:45.4620564	0.8214321698	0.7499476936	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREB5\run_02_seed_300650\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREB5\run_02_seed_300650\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB1+CREB3+CREB5\run_02.rates.tsv
109	5	ATF1+ATF7+CREB1+CREB3+CREB5	3	300651	reverse	5.24e+04	00:06:05.5107544	0.8424882839	0.7553056306	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREB5\run_03_seed_300651\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREB5\run_03_seed_300651\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB1+CREB3+CREB5\run_03.rates.tsv
109	5	ATF1+ATF7+CREB1+CREB3+CREB5	4	300652	reverse	5.842e+04	00:05:30.6071684	0.8208648933	0.7562500323	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREB5\run_04_seed_300652\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREB5\run_04_seed_300652\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB1+CREB3+CREB5\run_04.rates.tsv
110	5	ATF1+ATF7+CREB1+CREB3+CREM	1	300655	reverse	4.786e+04	00:05:55.6685010	0.8634822926	0.7999207820	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREM\run_01_seed_300655\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREM\run_01_seed_300655\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB1+CREB3+CREM\run_01.rates.tsv
110	5	ATF1+ATF7+CREB1+CREB3+CREM	2	300656	reverse	4.788e+04	00:07:20.6587745	0.8637242721	0.7976286860	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREM\run_02_seed_300656\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREM\run_02_seed_300656\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB1+CREB3+CREM\run_02.rates.tsv
110	5	ATF1+ATF7+CREB1+CREB3+CREM	3	300657	reverse	5.586e+04	00:06:50.6914489	0.8301418452	0.7506216337	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREM\run_03_seed_300657\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREM\run_03_seed_300657\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB1+CREB3+CREM\run_03.rates.tsv
110	5	ATF1+ATF7+CREB1+CREB3+CREM	4	300658	reverse	4.796e+04	00:06:35.6395692	0.8637488770	0.8008996222	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREM\run_04_seed_300658\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB3+CREM\run_04_seed_300658\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB1+CREB3+CREM\run_04.rates.tsv
111	5	ATF1+ATF7+CREB1+CREB5+CREM	1	300661	reverse	5.824e+04	00:01:45.2196265	0.8270854914	0.7698731600	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB5+CREM\run_01_seed_300661\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB5+CREM\run_01_seed_300661\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB1+CREB5+CREM\run_01.rates.tsv
111	5	ATF1+ATF7+CREB1+CREB5+CREM	2	300662	reverse	5.064e+04	00:07:05.7667234	0.8532725913	0.7809667328	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB5+CREM\run_02_seed_300662\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB5+CREM\run_02_seed_300662\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB1+CREB5+CREM\run_02.rates.tsv
111	5	ATF1+ATF7+CREB1+CREB5+CREM	3	300663	reverse	5.714e+04	00:05:20.6264128	0.8281363266	0.7567769329	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB5+CREM\run_03_seed_300663\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB5+CREM\run_03_seed_300663\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB1+CREB5+CREM\run_03.rates.tsv
111	5	ATF1+ATF7+CREB1+CREB5+CREM	4	300664	reverse	4.96e+04	00:06:30.6723374	0.8554012384	0.7870199213	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB5+CREM\run_04_seed_300664\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB1+CREB5+CREM\run_04_seed_300664\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB1+CREB5+CREM\run_04.rates.tsv
112	5	ATF1+ATF7+CREB3+CREB5+CREM	1	300667	reverse	6.585e+04	00:05:15.6782221	0.7928002292	0.7110311968	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB3+CREB5+CREM\run_01_seed_300667\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB3+CREB5+CREM\run_01_seed_300667\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB3+CREB5+CREM\run_01.rates.tsv
112	5	ATF1+ATF7+CREB3+CREB5+CREM	2	300668	reverse	6.767e+04	00:07:30.7246515	0.7852560050	0.7311670930	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB3+CREB5+CREM\run_02_seed_300668\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB3+CREB5+CREM\run_02_seed_300668\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB3+CREB5+CREM\run_02.rates.tsv
112	5	ATF1+ATF7+CREB3+CREB5+CREM	3	300669	reverse	6.187e+04	00:05:10.4226064	0.8040338742	0.7331607225	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB3+CREB5+CREM\run_03_seed_300669\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB3+CREB5+CREM\run_03_seed_300669\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB3+CREB5+CREM\run_03.rates.tsv
112	5	ATF1+ATF7+CREB3+CREB5+CREM	4	300670	reverse	6.229e+04	00:05:10.5620909	0.8059307129	0.7334709048	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB3+CREB5+CREM\run_04_seed_300670\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+ATF7+CREB3+CREB5+CREM\run_04_seed_300670\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+ATF7+CREB3+CREB5+CREM\run_04.rates.tsv
113	5	ATF1+CREB1+CREB3+CREB5+CREM	1	300673	reverse	6.604e+04	00:09:25.9263582	0.7962415621	0.7054241888	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+CREB1+CREB3+CREB5+CREM\run_01_seed_300673\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+CREB1+CREB3+CREB5+CREM\run_01_seed_300673\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+CREB1+CREB3+CREB5+CREM\run_01.rates.tsv
113	5	ATF1+CREB1+CREB3+CREB5+CREM	2	300674	reverse	4.897e+04	00:07:10.7601339	0.8591996787	0.7962896627	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+CREB1+CREB3+CREB5+CREM\run_02_seed_300674\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+CREB1+CREB3+CREB5+CREM\run_02_seed_300674\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+CREB1+CREB3+CREB5+CREM\run_02.rates.tsv
113	5	ATF1+CREB1+CREB3+CREB5+CREM	3	300675	reverse	4.916e+04	00:04:55.4661485	0.8570043376	0.7968900159	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+CREB1+CREB3+CREB5+CREM\run_03_seed_300675\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+CREB1+CREB3+CREB5+CREM\run_03_seed_300675\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+CREB1+CREB3+CREB5+CREM\run_03.rates.tsv
113	5	ATF1+CREB1+CREB3+CREB5+CREM	4	300676	reverse	4.882e+04	00:06:10.7831440	0.8589819708	0.7980680732	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+CREB1+CREB3+CREB5+CREM\run_04_seed_300676\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF1+CREB1+CREB3+CREB5+CREM\run_04_seed_300676\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF1+CREB1+CREB3+CREB5+CREM\run_04.rates.tsv
114	5	ATF4+ATF7+CREB1+CREB3+CREB5	1	300679	reverse	4.978e+04	00:08:55.7982982	0.8604672502	0.7815323248	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_01_seed_300679\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_01_seed_300679\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_01.rates.tsv
114	5	ATF4+ATF7+CREB1+CREB3+CREB5	2	300680	reverse	5.098e+04	00:07:25.6986254	0.8529441555	0.7618088605	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_02_seed_300680\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_02_seed_300680\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_02.rates.tsv
114	5	ATF4+ATF7+CREB1+CREB3+CREB5	3	300681	reverse	4.996e+04	00:08:25.9078841	0.8559003398	0.7733986406	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_03_seed_300681\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_03_seed_300681\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_03.rates.tsv
114	5	ATF4+ATF7+CREB1+CREB3+CREB5	4	300682	reverse	5.094e+04	00:06:40.5839863	0.8571066081	0.7669743972	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_04_seed_300682\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_04_seed_300682\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF4+ATF7+CREB1+CREB3+CREB5\run_04.rates.tsv
115	5	ATF4+ATF7+CREB1+CREB3+CREM	1	300685	reverse	4.712e+04	00:09:15.8837913	0.8660116403	0.7985647749	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_01_seed_300685\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_01_seed_300685\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_01.rates.tsv
115	5	ATF4+ATF7+CREB1+CREB3+CREM	2	300686	reverse	5.482e+04	00:01:55.2267399	0.8436062619	0.7642881665	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_02_seed_300686\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_02_seed_300686\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_02.rates.tsv
115	5	ATF4+ATF7+CREB1+CREB3+CREM	3	300687	reverse	4.712e+04	00:07:40.7161839	0.8657880482	0.7967205223	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_03_seed_300687\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_03_seed_300687\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_03.rates.tsv
115	5	ATF4+ATF7+CREB1+CREB3+CREM	4	300688	reverse	4.727e+04	00:06:25.7115505	0.8662391938	0.7967353599	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_04_seed_300688\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_04_seed_300688\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF4+ATF7+CREB1+CREB3+CREM\run_04.rates.tsv
116	5	ATF4+ATF7+CREB1+CREB5+CREM	1	300691	reverse	4.903e+04	00:07:00.5729132	0.8603585689	0.7814718129	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_01_seed_300691\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_01_seed_300691\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_01.rates.tsv
116	5	ATF4+ATF7+CREB1+CREB5+CREM	2	300692	reverse	4.824e+04	00:08:05.7757752	0.8641427249	0.7946256091	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_02_seed_300692\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_02_seed_300692\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_02.rates.tsv
116	5	ATF4+ATF7+CREB1+CREB5+CREM	3	300693	reverse	5.135e+04	00:06:50.6859931	0.8517085269	0.7812382209	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_03_seed_300693\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_03_seed_300693\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_03.rates.tsv
116	5	ATF4+ATF7+CREB1+CREB5+CREM	4	300694	reverse	5.213e+04	00:07:55.8803659	0.8488089229	0.7893486958	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_04_seed_300694\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_04_seed_300694\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF4+ATF7+CREB1+CREB5+CREM\run_04.rates.tsv
117	5	ATF4+ATF7+CREB3+CREB5+CREM	1	300697	reverse	5.674e+04	00:05:40.4592400	0.8283885370	0.7581491508	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB3+CREB5+CREM\run_01_seed_300697\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\5TF\ATF4+ATF7+CREB3+CREB5+CREM\run_01_seed_300697\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\5TF\ATF4+ATF7+CREB3+CREB5+CREM\run_01.rates.tsv
